Species,current_clim_current_lc,current_clim_future_SSP5_lc,future_clim_current_lc,future_clim_future_SSP5_lc,change_rel_lc,change_rel_cc,change_rel_both,additive,additive_new,add_diff,combined,Family,Threat_status,Range_area,add_sign,comb_sign,threatened
Nyctimystes_semipalmatus,856.9373533677638,856.9373533677638,0,0,0,-100,-100,-100,-100,0,-100,HYLIDAE,LC,0.103421536198,-,-,Not-threatened
Nyctixalus_pictus,119267.530877381,119058.78295505724,938.367444279583,937.987724073776,-0.17502493829471025,-99.21322472480433,-99.21354310165262,-99.38824966309905,-99.56189754845384,-0.17364788535479647,-99.21354310165262,RHACOPHORIDAE,NT,16.7755476338,-,-,Not-threatened
Nyctixalus_spinosus,3236.6252962862654,3235.1178864756403,3236.6252962862654,3235.1178864756403,-0.046573503962747655,0,-0.046573503962747655,-0.046573503962747655,-0.046573503962754614,-6.95971058561895e-15,-0.046573503962747655,RHACOPHORIDAE,VU,0.910881480319,-,-,Threatened
Nymphargus_bejaranoi,37722.70562975591,36805.91759824157,0,0,-2.430334771085913,-100,-100,-102.43033477108591,-104.86066954217183,-2.430334771085924,-100,CENTROLENIDAE,LC,8.08961039704,-,-,Not-threatened
Nymphargus_chami,270.46832598867326,264.6883876433123,0,0,-2.137011172836192,-100,-100,-102.1370111728362,-104.2740223456724,-2.1370111728362104,-100,CENTROLENIDAE,DD,0.164976266359,-,-,Not-applicable
Nymphargus_cochranae,1438.748295456883,1428.5835789662651,0,0,-0.7064972047379529,-100,-100,-100.70649720473796,-101.41299440947589,-0.7064972047379285,-100,CENTROLENIDAE,VU,0.326026064958,-,-,Threatened
Nymphargus_garciae,959.5141041914165,950.7845232651205,0,0,-0.9097918298608552,-100,-100,-100.90979182986085,-101.81958365972173,-0.9097918298608789,-100,CENTROLENIDAE,VU,0.435597875144,-,-,Threatened
Nymphargus_grandisonae,2064.6720271845165,2004.7077045363098,0,0,-2.9043025651864354,-100,-100,-102.90430256518644,-105.80860513037287,-2.904302565186427,-100,CENTROLENIDAE,LC,1.33848373651,-,-,Not-threatened
Nymphargus_griffithsi,2028.662414419796,1983.1748192637733,0,0,-2.242245670481963,-100,-100,-102.24224567048196,-104.48449134096394,-2.242245670481978,-100,CENTROLENIDAE,VU,0.725891577476,-,-,Threatened
Nymphargus_ignotus,1397.8409115858758,1389.0479609903211,0,0,-0.6290380058757112,-100,-100,-100.62903800587571,-101.25807601175141,-0.6290380058756995,-100,CENTROLENIDAE,LC,0.290892706584,-,-,Not-threatened
Nymphargus_ocellatus,5156.683459694598,4695.780236216923,0,0,-8.937977812292782,-100,-100,-108.93797781229279,-117.87595562458554,-8.937977812292758,-100,CENTROLENIDAE,NT,1.59540894459,-,-,Not-threatened
Nymphargus_posadae,4929.449677900851,4846.812237884123,0,0,-1.6764029540092384,-100,-100,-101.67640295400923,-103.35280590801847,-1.6764029540092338,-100,CENTROLENIDAE,VU,1.38753590718,-,-,Threatened
Nymphargus_prasinus,952.4898896838966,947.8442096926456,292.64704868254546,290.9410227950827,-0.4877406092775273,-69.27557427620923,-69.45468650678934,-69.76331488548675,-70.10119999354202,-0.33788510805527494,-69.45468650678934,CENTROLENIDAE,VU,0.295897737977,-,-,Threatened
Nymphargus_rosada,65.40046425779293,65.40046425779293,0,0,0,-100,-100,-100,-100,0,-100,CENTROLENIDAE,VU,0.0812270277223,-,-,Threatened
Nymphargus_ruizi,242.9674498025393,242.39817700033748,0,0,-0.23430002770514052,-100,-100,-100.23430002770515,-100.46860005541029,-0.2343000277051459,-100,CENTROLENIDAE,VU,0.120608556971,-,-,Threatened
Occidozyga_baluensis,34747.9139546711,34688.08967817915,12561.569486978362,12526.231985130144,-0.1721665265143395,-63.84942847687197,-63.951125234537244,-64.02159500338631,-64.13152234659422,-0.10992734320791442,-63.951125234537244,DICROGLOSSIDAE,NT,4.33108297051,-,-,Not-threatened
Occidozyga_diminutiva,1476.94022514888,1474.2964922348579,0,0,-0.17900067104988424,-100,-100,-100.17900067104988,-100.35800134209975,-0.17900067104987727,-100,DICROGLOSSIDAE,VU,0.35687376115,-,-,Threatened
Occidozyga_lima,701952.3334232941,701650.052429229,0,0,-0.04306289468273955,-100,-100,-100.04306289468273,-100.08612578936548,-0.043062894682748265,-100,DICROGLOSSIDAE,LC,223.070892801,-,-,Not-threatened
Occidozyga_magnapustulosa,4792.5326148076765,4820.979946327145,171.9894943557905,136.42149128380572,0.5935761695512174,-96.41130257884136,-97.15345721670627,-95.81772640929015,-95.24545189242824,0.5722745168619099,-97.15345721670627,DICROGLOSSIDAE,LC,2.67574400241,-,-,Not-threatened
Occidozyga_martensii,441263.5533749062,441039.43792343023,0,0,-0.05078947711902726,-100,-100,-100.05078947711903,-100.10157895423805,-0.05078947711902515,-100,DICROGLOSSIDAE,LC,130.094078904,-,-,Not-threatened
Occidozyga_semipalmata,54820.071913713335,54777.34400635781,625.428628415407,625.428628415407,-0.07794208556088572,-98.85912475744317,-98.85912475744317,-98.93706684300406,-99.01411970660725,-0.07705286360318553,-98.85912475744317,DICROGLOSSIDAE,LC,8.91031281689,-,-,Not-threatened
Occidozyga_sumatrana,48818.04465564233,48799.439425468976,0,0,-0.03811137931596847,-100,-100,-100.03811137931596,-100.07622275863196,-0.03811137931599262,-100,DICROGLOSSIDAE,LC,11.1718811008,-,-,Not-threatened
Occidozyga_vittata,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DICROGLOSSIDAE,LC,1.206979441777,NA,NA,Not-threatened
Odontobatrachus_natator,15426.592035659285,14379.829893267344,0,0,-6.785439972563618,-100,-100,-106.78543997256362,-113.57087994512725,-6.785439972563623,-100,ODONTOBATRACHIDAE,NT,9.2833142461,-,-,Not-threatened
Odontophrynus_achalensis,92.80049050428107,92.71973564260277,0,0,-0.08701986513161324,-100,-100,-100.08701986513161,-100.17403973026325,-0.08701986513163718,-100,ODONTOPHRYNIDAE,VU,1.56301284681,-,-,Threatened
Odontophrynus_americanus,1966856.1415156473,1813664.087066884,0,0,-7.788676111854043,-100,-100,-107.78867611185404,-115.5773522237081,-7.788676111854059,-100,ODONTOPHRYNIDAE,LC,303.996467775,-,-,Not-threatened
Odontophrynus_carvalhoi,363009.5717488578,351079.7379257911,167.5689816694885,167.5689816694885,-3.2863689421721722,-99.95383896329174,-99.95383896329174,-103.24020790546392,-106.52505982566231,-3.284851920198392,-99.95383896329174,ODONTOPHRYNIDAE,LC,75.2764211508,-,-,Not-threatened
Odontophrynus_cordobae,19385.98841158058,19500.05335025187,1851.7773883329396,1846.2723302114268,0.5883885631704571,-90.44785672508323,-90.4762538230523,-89.85946816191277,-89.32728331730956,0.5321848446032078,-90.4762538230523,ODONTOPHRYNIDAE,LC,4.27675500195,-,-,Not-threatened
Odontophrynus_cultripes,150742.3082928342,127675.9328127913,0,0,-15.301859007780234,-100,-100,-115.30185900778024,-130.60371801556045,-15.301859007780209,-100,ODONTOPHRYNIDAE,LC,33.742073642,-,-,Not-threatened
Odontophrynus_salvatori,17673.490087527945,16487.506248065132,0,0,-6.710524257456956,-100,-100,-106.71052425745695,-113.4210485149139,-6.710524257456953,-100,ODONTOPHRYNIDAE,DD,5.16832255645,-,-,Not-applicable
Odorrana_absita,12467.554006095921,12465.174153259826,0,0,-0.01908836997963881,-100,-100,-100.01908836997964,-100.03817673995927,-0.019088369979627373,-100,RANIDAE,LC,1.79500041614,-,-,Not-threatened
Odorrana_andersonii,450428.4969907339,441457.17956407607,0,0,-1.9917295390043637,-100,-100,-101.99172953900437,-103.98345907800875,-1.9917295390043819,-100,RANIDAE,LC,56.3642094777531,-,-,Not-threatened
Odorrana_anlungensis,1.534125145053782,1.534125145053782,0,0,0,-100,-100,-100,-100,0,-100,RANIDAE,DD,0.32028238612,-,-,Not-applicable
Odorrana_aureola,376.46321333218293,376.46321333218293,0,0,0,-100,-100,-100,-100,0,-100,RANIDAE,DD,0.0695934519856,-,-,Not-applicable
Odorrana_bacboensis,2135.9612207192326,2135.9612207192326,0,0,0,-100,-100,-100,-100,0,-100,RANIDAE,LC,0.43076568531457,-,-,Not-threatened
Odorrana_banaorum,57681.190806069106,56090.73798878882,0,0,-2.7573161979744443,-100,-100,-102.75731619797445,-105.51463239594887,-2.7573161979744185,-100,RANIDAE,LC,10.14986126949,-,-,Not-threatened
Odorrana_chapaensis,10022.052126941315,10004.991948534185,0,0,-0.17022639865610298,-100,-100,-100.1702263986561,-100.34045279731218,-0.1702263986560837,-100,RANIDAE,NT,2.49264677677,-,-,Not-threatened
Odorrana_chloronota,537014.243222213,536892.7007829204,0,0,-0.02263300104730317,-100,-100,-100.0226330010473,-100.0452660020946,-0.022633001047310586,-100,RANIDAE,LC,159.37409952926,-,-,Not-threatened
Odorrana_exiliversabilis,41232.0734204284,41232.0734204284,0,0,0,-100,-100,-100,-100,0,-100,RANIDAE,LC,11.2157851714,-,-,Not-threatened
Odorrana_geminata,426.47020874491886,425.7670773547676,0,0,-0.1648723347453863,-100,-100,-100.16487233474538,-100.32974466949076,-0.16487233474538243,-100,RANIDAE,VU,0.115485733786,-,-,Threatened
Odorrana_grahami,17176.39542095838,17176.39542095838,0,0,0,-100,-100,-100,-100,0,-100,RANIDAE,NT,31.2008070365,-,-,Not-threatened
Odorrana_hainanensis,3102.6458553235143,3102.6458553235143,0,0,0,-100,-100,-100,-100,0,-100,RANIDAE,VU,0.726499888791,-,-,Threatened
Odorrana_hejiangensis,117.80140865626838,117.80140865626838,0,0,0,-100,-100,-100,-100,0,-100,RANIDAE,DD,0.24167474586,-,-,Not-applicable
Odorrana_hosii,518839.86585920915,517842.1555335307,0,0,-0.1922963887954587,-100,-100,-100.19229638879546,-100.38459277759091,-0.1922963887954552,-100,RANIDAE,LC,79.0259939601,-,-,Not-threatened
Odorrana_indeprensa,2510.0837981563436,2510.0837981563436,0,0,0,-100,-100,-100,-100,0,-100,RANIDAE,VU,0.293391616626,-,-,Threatened
Odorrana_ishikawae,803.6486010695392,803.6486010695392,0,0,0,-100,-100,-100,-100,0,-100,RANIDAE,EN,0.112662797083,-,-,Threatened
Odorrana_jingdongensis,9364.587357683413,9363.4449909421,0,0,-0.01219879421996651,-100,-100,-100.01219879421997,-100.02439758843992,-0.012198794219955289,-100,RANIDAE,VU,9.79874696789,-,-,Threatened
Odorrana_junlianensis,181.03639818441778,181.03639818441778,0,0,0,-100,-100,-100,-100,0,-100,RANIDAE,VU,1.37243026862,-,-,Threatened
Odorrana_khalam,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,RANIDAE,LC,4.0072971469972,NA,NA,Not-threatened
Odorrana_lungshengensis,3641.150712480442,3641.150712480442,0,0,0,-100,-100,-100,-100,0,-100,RANIDAE,NT,5.77197977074,-,-,Not-threatened
Odorrana_margaretae,33387.145446006245,33387.145446006245,0,0,0,-100,-100,-100,-100,0,-100,RANIDAE,LC,55.7725420841,-,-,Not-threatened
Odorrana_morafkai,79426.01319600934,79402.79386757826,0,0,-0.029233909013885277,-100,-100,-100.02923390901388,-100.05846781802776,-0.029233909013882453,-100,RANIDAE,LC,12.458983481,-,-,Not-threatened
Odorrana_nasica,24282.96338951039,24281.23489255569,0,0,-0.00711814668981717,-100,-100,-100.00711814668982,-100.01423629337962,-0.007118146689805371,-100,RANIDAE,LC,3.833930949916,-,-,Not-threatened
Odorrana_nasuta,3530.784561898533,3530.784561898533,0,0,0,-100,-100,-100,-100,0,-100,RANIDAE,VU,0.743540752012,-,-,Threatened
Odorrana_orba,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,RANIDAE,LC,2.51143527005,NA,NA,Not-threatened
Odorrana_schmackeri,139383.7125651798,139383.7125651798,83728.59897781123,83728.59897781123,0,-39.92942400737292,-39.92942400737292,-39.92942400737292,-39.929424007372916,7.105427357601002e-15,-39.92942400737292,RANIDAE,LC,129.980947788,-,-,Not-threatened
Odorrana_swinhoana,13456.570274033973,13456.570274033973,10281.9627516552,10281.9627516552,0,-23.591505545098297,-23.591505545098297,-23.591505545098297,-23.5915055450983,-3.552713678800501e-15,-23.591505545098297,RANIDAE,LC,1.92054175862,-,-,Not-threatened
Odorrana_tiannanensis,18808.581523346653,18794.016093669503,0,0,-0.07744034104363597,-100,-100,-100.07744034104364,-100.15488068208728,-0.07744034104364061,-100,RANIDAE,LC,3.78912933871,-,-,Not-threatened
Odorrana_tormota,1554.919435572965,1554.919435572965,773.8320675698935,773.8320675698935,0,-50.23330149032784,-50.23330149032784,-50.23330149032784,-50.23330149032783,7.105427357601002e-15,-50.23330149032784,RANIDAE,VU,1.0912688952,-,-,Threatened
Odorrana_versabilis,10092.065045472356,10092.065045472356,0,0,0,-100,-100,-100,-100,0,-100,RANIDAE,LC,16.7487212319,-,-,Not-threatened
Oedipina_alfaroi,5043.440253954385,5035.668980994518,3116.2192483473873,3110.5067283148533,-0.15408674572428682,-38.21242859169257,-38.325694928654826,-38.36651533741686,-38.425395625096016,-0.05888028767915898,-38.325694928654826,PLETHODONTIDAE,VU,0.467115558538,-,-,Threatened
Oedipina_alleni,3250.933901307894,3245.0131983852502,2679.338741465007,2676.7095529279286,-0.18212314068463945,-17.58249097629843,-17.66336584539437,-17.76461411698307,-17.796635901759707,-0.03202178477663864,-17.66336584539437,PLETHODONTIDAE,LC,0.439280154368,-,-,Not-threatened
Oedipina_carablanca,532.6779536802972,532.8649950619367,329.6080147368137,330.357544145665,0.03511340770671965,-38.12245983534022,-37.98175016194887,-38.087346427633506,-38.073960332883686,0.013386094749819222,-37.98175016194887,PLETHODONTIDAE,EN,0.0546549581334,-,-,Threatened
Oedipina_collaris,482.1768701098047,481.9896708463451,129.90081603807428,129.90081603807428,-0.0388237750634894,-73.05950905349475,-73.05950905349475,-73.09833282855824,-73.12669728801566,-0.028364459457421276,-73.05950905349475,PLETHODONTIDAE,DD,0.0637683286843,-,-,Not-applicable
Oedipina_complex,37094.140883905726,36705.18050174727,29150.542851850947,28828.75947150922,-1.0485763327847122,-21.414697423283144,-22.282175069817185,-22.463273756067856,-22.68782320498588,-0.22454944891802242,-22.282175069817185,PLETHODONTIDAE,LC,4.5616365996,-,-,Not-threatened
Oedipina_cyclocauda,94181.18175196456,94266.9551619738,0,0,0.09107276890530222,-100,-100,-99.9089272310947,-99.8178544621894,0.09107276890529192,-100,PLETHODONTIDAE,LC,11.1842536376,-,-,Not-threatened
Oedipina_elongata,4344.590593635735,4344.04598995179,992.7876803083475,992.7876803083475,-0.012535212978240498,-77.1488783830943,-77.1488783830943,-77.16141359607253,-77.17108437228816,-0.009670776215628507,-77.1488783830943,PLETHODONTIDAE,LC,0.806033934808,-,-,Not-threatened
Oedipina_gracilis,5445.380784874451,5443.131628001403,3902.5843135409746,3899.30554903705,-0.04130394111822108,-28.332205446841808,-28.392417296728084,-28.37350938796003,-28.3852117054153,-0.011702317455270617,-28.392417296728084,PLETHODONTIDAE,EN,0.705405144949,-,-,Threatened
Oedipina_ignea,876.386690121648,876.2948374356345,0,0,-0.010480839913351192,-100,-100,-100.01048083991336,-100.0209616798267,-0.01048083991334181,-100,PLETHODONTIDAE,DD,0.180473803426,-,-,Not-applicable
Oedipina_pacificensis,4527.11508995297,4522.227889572007,3369.8567919646844,3369.0104168672997,-0.10795396811998578,-25.562820361174165,-25.58151604441984,-25.67077432929415,-25.698370408237416,-0.027596078943265212,-25.58151604441984,PLETHODONTIDAE,LC,0.61416891725,-,-,Not-threatened
Oedipina_parvipes,19470.228874376593,19402.420347831583,12398.032990125592,12341.896379638572,-0.3482677424210869,-36.32312660462982,-36.61144684395118,-36.67139434705091,-36.79789608005362,-0.12650173300271206,-36.61144684395118,PLETHODONTIDAE,LC,3.08121676158,-,-,Not-threatened
Oedipina_pseudouniformis,433.16812143594973,432.7001944326065,0,0,-0.1080243397856807,-100,-100,-100.10802433978569,-100.21604867957134,-0.10802433978565773,-100,PLETHODONTIDAE,EN,0.0825351140615,-,-,Threatened
Oedipina_taylori,1487.542204699127,1467.1405229103925,0,0,-1.3715027193370308,-100,-100,-101.37150271933703,-102.74300543867407,-1.3715027193370446,-100,PLETHODONTIDAE,LC,0.672714091402,-,-,Not-threatened
Oedipina_uniformis,4738.369679294857,4753.815618636914,0,0,0.32597581842445217,-100,-100,-99.67402418157555,-99.3480483631511,0.3259758184244532,-100,PLETHODONTIDAE,NT,0.552894042258,-,-,Not-threatened
Ombrana_sikimensis,16090.282657751852,16080.011233752173,0,0,-0.06383619367140222,-100,-100,-100.0638361936714,-100.12767238734281,-0.06383619367140625,-100,DICROGLOSSIDAE,LC,5.82796067989,-,-,Not-threatened
Ommatotriton_ophryticus,54980.790618110776,54172.651270720715,0,0,-1.4698576326471706,-100,-100,-101.46985763264718,-102.93971526529435,-1.4698576326471766,-100,SALAMANDRIDAE,NT,28.697500595,-,-,Not-threatened
Ommatotriton_vittatus,7620.385677958795,7492.124159385365,0,0,-1.6831368383940715,-100,-100,-101.68313683839408,-103.36627367678814,-1.6831368383940628,-100,SALAMANDRIDAE,LC,5.411127055,-,-,Not-threatened
Onychodactylus_japonicus,53925.878534390395,53879.157347761175,0,0,-0.08663963925858773,-100,-100,-100.08663963925859,-100.17327927851719,-0.08663963925859264,-100,HYNOBIIDAE,LC,16.4290520172,-,-,Not-threatened
Oophaga_histrionica,17704.132625837028,17681.976397155366,16952.732461002677,16933.40610672654,-0.12514721364732745,-4.244207726606012,-4.353370681293402,-4.36935494025334,-4.374666447964604,-0.005311507711263985,-4.353370681293402,DENDROBATIDAE,LC,1.81363607229,-,-,Not-threatened
Oophaga_pumilio,22405.21695097137,22398.60432001291,0,0,-0.029513800169539684,-100,-100,-100.02951380016954,-100.05902760033906,-0.029513800169524984,-100,DENDROBATIDAE,LC,5.13494842541,-,-,Not-threatened
Oophaga_sylvatica,14767.608832515185,14192.644710473336,0,0,-3.8934138123695297,-100,-100,-103.89341381236953,-107.78682762473908,-3.8934138123695448,-100,DENDROBATIDAE,NT,3.02391615789,-,-,Not-threatened
Oophaga_vicentei,1001.3262223043832,1001.3262223043832,0,0,0,-100,-100,-100,-100,0,-100,DENDROBATIDAE,DD,0.125868044092,-,-,Not-applicable
Ophryophryne_microstoma,125595.0283222714,125563.42241476355,0,0,-0.025164935212843426,-100,-100,-100.02516493521284,-100.0503298704257,-0.025164935212856676,-100,MEGOPHRYIDAE,LC,39.39447386999,-,-,Not-threatened
Ophryophryne_synoria,4368.791863850449,4368.791863850449,0,0,0,-100,-100,-100,-100,0,-100,MEGOPHRYIDAE,VU,0.626807659837,-,-,Threatened
Oreobates_amarakaeri,13343.312951595202,13262.26525127045,0,0,-0.6074031285840682,-100,-100,-100.60740312858407,-101.21480625716815,-0.6074031285840817,-100,CRAUGASTORIDAE,VU,1.40287276281,-,-,Threatened
Oreobates_cruralis,195957.28640244826,196048.47729501405,0,0,0.04653610704656727,-100,-100,-99.95346389295344,-99.90692778590686,0.04653610704657751,-100,CRAUGASTORIDAE,LC,18.1793666397,-,-,Not-threatened
Oreobates_heterodactylus,33.82983238390457,30.63808224232589,0,0,-9.434720531152367,-100,-100,-109.43472053115237,-118.86944106230474,-9.43472053115238,-100,CRAUGASTORIDAE,DD,0.17917523927,-,-,Not-applicable
Oreobates_lehri,7685.30760042763,7606.924636937432,948.243070095035,931.5860864127276,-1.0199066526086247,-87.66161200831736,-87.87835003037624,-88.68151866092599,-89.57558527358276,-0.894066612656772,-87.87835003037624,CRAUGASTORIDAE,LC,0.883527754789,-,-,Not-threatened
Oreobates_madidi,388.98701034555137,388.98701034555137,0,0,0,-100,-100,-100,-100,0,-100,CRAUGASTORIDAE,LC,0.0583034917323,-,-,Not-threatened
Oreobates_quixensis,1319767.3730352188,1309330.0564416307,0,0,-0.7908451752057044,-100,-100,-100.7908451752057,-101.58169035041142,-0.7908451752057175,-100,CRAUGASTORIDAE,LC,120.593057392,-,-,Not-threatened
Oreobates_sanctaecrucis,6617.391919269909,6617.482862635441,5196.829206146137,5196.92014951167,0.0013743082870399628,-21.467108650268685,-21.465734341981634,-21.465734341981644,-21.465439317728485,2.9502425315897085e-4,-21.465734341981634,CRAUGASTORIDAE,LC,0.651849725848,-,-,Not-threatened
Oreobates_saxatilis,1583.2644533315427,1523.3104903626524,98.65779398176159,85.91225221539725,-3.7867308169986167,-93.76871035194635,-94.57372695795584,-97.55544116894497,-101.10620982054428,-3.550768651599313,-94.57372695795584,CRAUGASTORIDAE,DD,0.255936178614,-,-,Not-applicable
Oreolalax_popei,7573.612662896587,7573.612662896587,0,0,0,-100,-100,-100,-100,0,-100,MEGOPHRYIDAE,LC,3.26147351915,-,-,Not-threatened
